# 0 mm feed length
# Feed offset: 1.1258 mm

Phi[deg],Theta[deg],dB(GainTotal)
-50,-154,-14.4967
-48,-154,-14.8632
-46,-154,-15.206
-44,-154,-15.5111
-42,-154,-15.7633
-40,-154,-15.9485
-38,-154,-16.0555
-36,-154,-16.0784
-34,-154,-16.0179
-32,-154,-15.8809
-30,-154,-15.6797
-28,-154,-15.4297
-26,-154,-15.1467
-24,-154,-14.8457
-22,-154,-14.5398
-20,-154,-14.2396
-18,-154,-13.9534
-16,-154,-13.6871
-14,-154,-13.4453
-12,-154,-13.2308
-10,-154,-13.0454
-8,-154,-12.8899
-6,-154,-12.7643
-4,-154,-12.6681
-2,-154,-12.5999
0,-154,-12.5581
2,-154,-12.5401
4,-154,-12.5432
6,-154,-12.5638
8,-154,-12.598
10,-154,-12.6413
12,-154,-12.6889
14,-154,-12.7356
16,-154,-12.7765
18,-154,-12.8069
20,-154,-12.8224
22,-154,-12.8198
24,-154,-12.7969
26,-154,-12.7527
28,-154,-12.6872
30,-154,-12.6019
32,-154,-12.4986
34,-154,-12.3802
36,-154,-12.2492
38,-154,-12.1086
40,-154,-11.9609
42,-154,-11.8081
44,-154,-11.652
46,-154,-11.4939
48,-154,-11.3347
50,-154,-11.1749
52,-154,-11.0151
54,-154,-10.8555
56,-154,-10.6965
58,-154,-10.5386
60,-154,-10.3823
62,-154,-10.2283
64,-154,-10.0775
66,-154,-9.93077
68,-154,-9.78928
70,-154,-9.65407
72,-154,-9.52623
74,-154,-9.40678
76,-154,-9.29668
78,-154,-9.19677
80,-154,-9.10774
82,-154,-9.03015
84,-154,-8.96442
86,-154,-8.91082
88,-154,-8.86948
90,-154,-8.84041
-90,-152,-9.4198
-88,-152,-9.43809
-86,-152,-9.47765
-84,-152,-9.53839
-82,-152,-9.62028
-80,-152,-9.72336
-78,-152,-9.84769
-76,-152,-9.99341
-74,-152,-10.1607
-72,-152,-10.3497
-70,-152,-10.5607
-68,-152,-10.7939
-66,-152,-11.0496
-64,-152,-11.3276
-62,-152,-11.6281
-60,-152,-11.9504
-58,-152,-12.2939
-56,-152,-12.657
-54,-152,-13.0373
-52,-152,-13.431
-50,-152,-13.8331
-48,-152,-14.2361
-46,-152,-14.6304
-44,-152,-15.0038
-42,-152,-15.3422
-40,-152,-15.6298
-38,-152,-15.8517
-36,-152,-15.9955
-34,-152,-16.0541
-32,-152,-16.0272
-30,-152,-15.9214
-28,-152,-15.7494
-26,-152,-15.5267
-24,-152,-15.2703
-22,-152,-14.9959
-20,-152,-14.7174
-18,-152,-14.446
-16,-152,-14.1904
-14,-152,-13.9572
-12,-152,-13.7509
-10,-152,-13.5745
-8,-152,-13.43
-6,-152,-13.318
-4,-152,-13.2383
-2,-152,-13.1901
0,-152,-13.1714
2,-152,-13.1798
4,-152,-13.2119
6,-152,-13.2632
8,-152,-13.3286
10,-152,-13.4021
12,-152,-13.4767
14,-152,-13.5452
16,-152,-13.6001
18,-152,-13.6343
20,-152,-13.6419
22,-152,-13.6184
24,-152,-13.5614
26,-152,-13.4707
28,-152,-13.3482
30,-152,-13.1975
32,-152,-13.0231
34,-152,-12.8304
36,-152,-12.6243
38,-152,-12.4094
40,-152,-12.1897
42,-152,-11.968
44,-152,-11.7466
46,-152,-11.5269
48,-152,-11.3097
50,-152,-11.0955
52,-152,-10.8845
54,-152,-10.6769
56,-152,-10.4729
58,-152,-10.2728
60,-152,-10.0772
62,-152,-9.88686
64,-152,-9.70258
66,-152,-9.52543
68,-152,-9.35651
70,-152,-9.19694
72,-152,-9.04779
74,-152,-8.91006
76,-152,-8.78462
78,-152,-8.67221
80,-152,-8.57339
82,-152,-8.48858
84,-152,-8.41804
86,-152,-8.36188
88,-152,-8.32009
90,-152,-8.29255
-90,-150,-9.05802
-88,-150,-9.07779
-86,-150,-9.11788
-84,-150,-9.17822
-82,-150,-9.25876
-80,-150,-9.3595
-78,-150,-9.48053
-76,-150,-9.62196
-74,-150,-9.78398
-72,-150,-9.96682
-70,-150,-10.1708
-68,-150,-10.3961
-66,-150,-10.6433
-64,-150,-10.9124
-62,-150,-11.2039
-60,-150,-11.5176
-58,-150,-11.8532
-56,-150,-12.2102
-54,-150,-12.5869
-52,-150,-12.9812
-50,-150,-13.3892
-48,-150,-13.8058
-46,-150,-14.2233
-44,-150,-14.632
-42,-150,-15.0195
-40,-150,-15.3712
-38,-150,-15.6714
-36,-150,-15.9052
-34,-150,-16.0606
-32,-150,-16.1312
-30,-150,-16.1174
-28,-150,-16.0267
-26,-150,-15.8722
-24,-150,-15.6702
-22,-150,-15.4375
-20,-150,-15.1901
-18,-150,-14.9415
-16,-150,-14.7029
-14,-150,-14.4829
-12,-150,-14.288
-10,-150,-14.1225
-8,-150,-13.9896
-6,-150,-13.8908
-4,-150,-13.8267
-2,-150,-13.7969
0,-150,-13.7998
2,-150,-13.8328
4,-150,-13.8923
6,-150,-13.9732
8,-150,-14.0691
10,-150,-14.1721
12,-150,-14.2733
14,-150,-14.3624
16,-150,-14.4291
18,-150,-14.4636
20,-150,-14.4578
22,-150,-14.4064
24,-150,-14.3074
26,-150,-14.1624
28,-150,-13.9763
30,-150,-13.756
32,-150,-13.5097
34,-150,-13.2454
36,-150,-12.9705
38,-150,-12.6911
40,-150,-12.4118
42,-150,-12.1359
44,-150,-11.8654
46,-150,-11.6012
48,-150,-11.3437
50,-150,-11.0926
52,-150,-10.8478
54,-150,-10.6087
56,-150,-10.3754
58,-150,-10.148
60,-150,-9.92681
62,-150,-9.71264
64,-150,-9.50641
66,-150,-9.30923
68,-150,-9.12231
70,-150,-8.94684
72,-150,-8.78393
74,-150,-8.63459
76,-150,-8.49965
78,-150,-8.37977
80,-150,-8.27542
82,-150,-8.18687
84,-150,-8.11424
86,-150,-8.05751
88,-150,-8.01652
90,-150,-7.99102
-90,-148,-8.92941
-88,-148,-8.94967
-86,-148,-8.98954
-84,-148,-9.04892
-82,-148,-9.12774
-80,-148,-9.22599
-78,-148,-9.3437
-76,-148,-9.48093
-74,-148,-9.63783
-72,-148,-9.81461
-70,-148,-10.0115
-68,-148,-10.2289
-66,-148,-10.4671
-64,-148,-10.7265
-62,-148,-11.0075
-60,-148,-11.3102
-58,-148,-11.6348
-56,-148,-11.9808
-54,-148,-12.3475
-52,-148,-12.7333
-50,-148,-13.1355
-48,-148,-13.5501
-46,-148,-13.9713
-44,-148,-14.391
-42,-148,-14.7989
-40,-148,-15.1824
-38,-148,-15.527
-36,-148,-15.8179
-34,-148,-16.0414
-32,-148,-16.1876
-30,-148,-16.2524
-28,-148,-16.2384
-26,-148,-16.1543
-24,-148,-16.0136
-22,-148,-15.8322
-20,-148,-15.6259
-18,-148,-15.4097
-16,-148,-15.1962
-14,-148,-14.9956
-12,-148,-14.8159
-10,-148,-14.663
-8,-148,-14.5412
-6,-148,-14.4532
-4,-148,-14.4004
-2,-148,-14.383
0,-148,-14.4002
2,-148,-14.4494
4,-148,-14.527
6,-148,-14.6274
8,-148,-14.7433
10,-148,-14.8654
12,-148,-14.9823
14,-148,-15.0814
16,-148,-15.1493
18,-148,-15.1739
20,-148,-15.1452
22,-148,-15.0578
24,-148,-14.9112
26,-148,-14.7098
28,-148,-14.462
30,-148,-14.1788
32,-148,-13.8713
34,-148,-13.5502
36,-148,-13.2243
38,-148,-12.9004
40,-148,-12.583
42,-148,-12.2749
44,-148,-11.9774
46,-148,-11.6906
48,-148,-11.4137
50,-148,-11.1457
52,-148,-10.8855
54,-148,-10.6323
56,-148,-10.3854
58,-148,-10.1448
60,-148,-9.91073
62,-148,-9.68407
64,-148,-9.4659
66,-148,-9.25754
68,-148,-9.06041
70,-148,-8.87589
72,-148,-8.70526
74,-148,-8.5496
76,-148,-8.4098
78,-148,-8.28647
80,-148,-8.18002
82,-148,-8.09062
84,-148,-8.01826
86,-148,-7.96276
88,-148,-7.92382
90,-148,-7.90105
-90,-146,-8.98829
-88,-146,-9.00786
-86,-146,-9.04663
-84,-146,-9.10449
-82,-146,-9.18133
-80,-146,-9.27707
-78,-146,-9.39165
-76,-146,-9.52507
-74,-146,-9.67735
-72,-146,-9.84858
-70,-146,-10.0389
-68,-146,-10.2486
-66,-146,-10.478
-64,-146,-10.7273
-62,-146,-10.997
-60,-146,-11.2873
-58,-146,-11.5983
-56,-146,-11.93
-54,-146,-12.2818
-52,-146,-12.6526
-50,-146,-13.0401
-48,-146,-13.4411
-46,-146,-13.8509
-44,-146,-14.2628
-42,-146,-14.6681
-40,-146,-15.0562
-38,-146,-15.4148
-36,-146,-15.7304
-34,-146,-15.9906
-32,-146,-16.1849
-30,-146,-16.3072
-28,-146,-16.3566
-26,-146,-16.3379
-24,-146,-16.2606
-22,-146,-16.1375
-20,-146,-15.9825
-18,-146,-15.8094
-16,-146,-15.631
-14,-146,-15.458
-12,-146,-15.2992
-10,-146,-15.1616
-8,-146,-15.0506
-6,-146,-14.9698
-4,-146,-14.9217
-2,-146,-14.9073
0,-146,-14.9263
2,-146,-14.9767
4,-146,-15.0551
6,-146,-15.1558
8,-146,-15.2709
10,-146,-15.3901
12,-146,-15.5008
14,-146,-15.5887
16,-146,-15.6389
18,-146,-15.6378
20,-146,-15.5756
22,-146,-15.4475
24,-146,-15.2551
26,-146,-15.006
28,-146,-14.7115
30,-146,-14.3851
32,-146,-14.04
34,-146,-13.6878
36,-146,-13.3376
38,-146,-12.9961
40,-146,-12.6672
42,-146,-12.3528
44,-146,-12.0531
46,-146,-11.7671
48,-146,-11.4929
50,-146,-11.2286
52,-146,-10.9722
54,-146,-10.722
56,-146,-10.4771
58,-146,-10.2371
60,-146,-10.0024
62,-146,-9.77386
64,-146,-9.55298
66,-146,-9.34142
68,-146,-9.14099
70,-146,-8.95343
72,-146,-8.7803
74,-146,-8.62292
76,-146,-8.48228
78,-146,-8.35904
80,-146,-8.25357
82,-146,-8.16597
84,-146,-8.09608
86,-146,-8.04359
88,-146,-8.00804
90,-146,-7.98889
-90,-144,-9.18698
-88,-144,-9.20456
-86,-144,-9.24138
-84,-144,-9.29731
-82,-144,-9.37219
-80,-144,-9.46584
-78,-144,-9.57809
-76,-144,-9.70874
-74,-144,-9.85765
-72,-144,-10.0247
-70,-144,-10.2098
-68,-144,-10.4131
-66,-144,-10.6345
-64,-144,-10.8743
-62,-144,-11.1327
-60,-144,-11.4099
-58,-144,-11.706
-56,-144,-12.0209
-54,-144,-12.3541
-52,-144,-12.7045
-50,-144,-13.0704
-48,-144,-13.4487
-46,-144,-13.8351
-44,-144,-14.2241
-42,-144,-14.6081
-40,-144,-14.9783
-38,-144,-15.3244
-36,-144,-15.6358
-34,-144,-15.9023
-32,-144,-16.1152
-30,-144,-16.2689
-28,-144,-16.3616
-26,-144,-16.3955
-24,-144,-16.3764
-22,-144,-16.3132
-20,-144,-16.216
-18,-144,-16.0958
-16,-144,-15.963
-14,-144,-15.8272
-12,-144,-15.6969
-10,-144,-15.5792
-8,-144,-15.48
-6,-144,-15.4037
-4,-144,-15.3537
-2,-144,-15.3317
0,-144,-15.3384
2,-144,-15.3724
4,-144,-15.4307
6,-144,-15.5081
8,-144,-15.5969
10,-144,-15.6868
12,-144,-15.7653
14,-144,-15.8181
16,-144,-15.8309
18,-144,-15.7909
20,-144,-15.6894
22,-144,-15.5237
24,-144,-15.297
26,-144,-15.0184
28,-144,-14.7005
30,-144,-14.3573
32,-144,-14.0022
34,-144,-13.6466
36,-144,-13.2992
38,-144,-12.9658
40,-144,-12.6498
42,-144,-12.3522
44,-144,-12.0721
46,-144,-11.8077
48,-144,-11.5559
50,-144,-11.3138
52,-144,-11.0783
54,-144,-10.8472
56,-144,-10.6187
58,-144,-10.3924
60,-144,-10.1684
62,-144,-9.94794
64,-144,-9.73293
66,-144,-9.52556
68,-144,-9.32817
70,-144,-9.14305
72,-144,-8.97221
74,-144,-8.81729
76,-144,-8.67951
78,-144,-8.55965
80,-144,-8.45808
82,-144,-8.37481
84,-144,-8.30958
86,-144,-8.2619
88,-144,-8.23115
90,-144,-8.21662
-90,-142,-9.46898
-88,-142,-9.48327
-86,-142,-9.51746
-84,-142,-9.57142
-82,-142,-9.64491
-80,-142,-9.73764
-78,-142,-9.84924
-76,-142,-9.97928
-74,-142,-10.1273
-72,-142,-10.2929
-70,-142,-10.4756
-68,-142,-10.6751
-66,-142,-10.891
-64,-142,-11.1233
-62,-142,-11.3718
-60,-142,-11.6366
-58,-142,-11.9176
-56,-142,-12.2145
-54,-142,-12.5268
-52,-142,-12.8534
-50,-142,-13.1924
-48,-142,-13.541
-46,-142,-13.8952
-44,-142,-14.2497
-42,-142,-14.5981
-40,-142,-14.9329
-38,-142,-15.2461
-36,-142,-15.5297
-34,-142,-15.7767
-32,-142,-15.9814
-30,-142,-16.1405
-28,-142,-16.2531
-26,-142,-16.3208
-24,-142,-16.3472
-22,-142,-16.3375
-20,-142,-16.2977
-18,-142,-16.2343
-16,-142,-16.1543
-14,-142,-16.0641
-12,-142,-15.9701
-10,-142,-15.8784
-8,-142,-15.7942
-6,-142,-15.7223
-4,-142,-15.6667
-2,-142,-15.6299
0,-142,-15.6136
2,-142,-15.6174
4,-142,-15.6394
6,-142,-15.6753
8,-142,-15.7185
10,-142,-15.76
12,-142,-15.7887
14,-142,-15.7921
16,-142,-15.7579
18,-142,-15.6756
20,-142,-15.5384
22,-142,-15.3448
24,-142,-15.099
26,-142,-14.8098
28,-142,-14.4892
30,-142,-14.1503
32,-142,-13.8056
34,-142,-13.4657
36,-142,-13.1385
38,-142,-12.8295
40,-142,-12.5415
42,-142,-12.2748
44,-142,-12.0281
46,-142,-11.7986
48,-142,-11.5824
50,-142,-11.3755
52,-142,-11.1738
54,-142,-10.9739
56,-142,-10.7735
58,-142,-10.5714
60,-142,-10.3678
62,-142,-10.1641
64,-142,-9.96249
66,-142,-9.76583
68,-142,-9.57717
70,-142,-9.39943
72,-142,-9.2352
74,-142,-9.08659
76,-142,-8.95511
78,-142,-8.84171
80,-142,-8.74678
82,-142,-8.6703
84,-142,-8.61184
86,-142,-8.57074
88,-142,-8.54619
90,-142,-8.53727
-90,-140,-9.76581
-88,-140,-9.77567
-86,-140,-9.80689
-84,-140,-9.85932
-82,-140,-9.93268
-80,-140,-10.0265
-78,-140,-10.1403
-76,-140,-10.2732
-74,-140,-10.4244
-72,-140,-10.5929
-70,-140,-10.7779
-68,-140,-10.9784
-66,-140,-11.1934
-64,-140,-11.4223
-62,-140,-11.6646
-60,-140,-11.9198
-58,-140,-12.1875
-56,-140,-12.4673
-54,-140,-12.7585
-52,-140,-13.0599
-50,-140,-13.3695
-48,-140,-13.6846
-46,-140,-14.0011
-44,-140,-14.3142
-42,-140,-14.618
-40,-140,-14.9064
-38,-140,-15.1734
-36,-140,-15.4135
-34,-140,-15.6228
-32,-140,-15.7992
-30,-140,-15.9423
-28,-140,-16.0532
-26,-140,-16.1342
-24,-140,-16.1881
-22,-140,-16.2178
-20,-140,-16.2259
-18,-140,-16.215
-16,-140,-16.1874
-14,-140,-16.1458
-12,-140,-16.093
-10,-140,-16.0324
-8,-140,-15.968
-6,-140,-15.9038
-4,-140,-15.8438
-2,-140,-15.7916
0,-140,-15.7495
2,-140,-15.719
4,-140,-15.6994
6,-140,-15.6882
8,-140,-15.6807
10,-140,-15.6697
12,-140,-15.6465
14,-140,-15.6012
16,-140,-15.5237
18,-140,-15.4058
20,-140,-15.2423
22,-140,-15.0322
24,-140,-14.7794
26,-140,-14.4916
28,-140,-14.1794
30,-140,-13.8545
32,-140,-13.5283
34,-140,-13.2104
36,-140,-12.9086
38,-140,-12.6278
40,-140,-12.3709
42,-140,-12.1381
44,-140,-11.9278
46,-140,-11.7365
48,-140,-11.5599
50,-140,-11.3929
52,-140,-11.2303
54,-140,-11.0677
56,-140,-10.9016
58,-140,-10.7303
60,-140,-10.5534
62,-140,-10.3724
64,-140,-10.1897
66,-140,-10.0087
68,-140,-9.83325
70,-140,-9.66693
72,-140,-9.51297
74,-140,-9.37398
76,-140,-9.25181
78,-140,-9.14761
80,-140,-9.06182
82,-140,-8.9943
84,-140,-8.9445
86,-140,-8.91154
88,-140,-8.89436
90,-140,-8.89185
-90,-138,-10.0014
-88,-138,-10.0061
-86,-138,-10.0344
-84,-138,-10.0862
-82,-138,-10.1611
-80,-138,-10.2588
-78,-138,-10.3782
-76,-138,-10.5184
-74,-138,-10.678
-72,-138,-10.8555
-70,-138,-11.0492
-68,-138,-11.2574
-66,-138,-11.4784
-64,-138,-11.7106
-62,-138,-11.9528
-60,-138,-12.2038
-58,-138,-12.463
-56,-138,-12.7295
-54,-138,-13.0024
-52,-138,-13.2806
-50,-138,-13.562
-48,-138,-13.8438
-46,-138,-14.1221
-44,-138,-14.3924
-42,-138,-14.6494
-40,-138,-14.8879
-38,-138,-15.1035
-36,-138,-15.2933
-34,-138,-15.456
-32,-138,-15.5926
-30,-138,-15.7055
-28,-138,-15.7982
-26,-138,-15.8743
-24,-138,-15.937
-22,-138,-15.9879
-20,-138,-16.0279
-18,-138,-16.0565
-16,-138,-16.0723
-14,-138,-16.0741
-12,-138,-16.061
-10,-138,-16.0334
-8,-138,-15.9925
-6,-138,-15.9411
-4,-138,-15.8827
-2,-138,-15.8212
0,-138,-15.7599
2,-138,-15.7016
4,-138,-15.6475
6,-138,-15.5968
8,-138,-15.5469
10,-138,-15.493
12,-138,-15.4285
14,-138,-15.3458
16,-138,-15.2369
18,-138,-15.095
20,-138,-14.9158
22,-138,-14.6983
24,-138,-14.4455
26,-138,-14.1638
28,-138,-13.8624
30,-138,-13.5518
32,-138,-13.2422
34,-138,-12.9431
36,-138,-12.6618
38,-138,-12.4037
40,-138,-12.1715
42,-138,-11.966
44,-138,-11.7854
46,-138,-11.6263
48,-138,-11.4838
50,-138,-11.3523
52,-138,-11.2256
54,-138,-11.0983
56,-138,-10.9659
58,-138,-10.8256
60,-138,-10.6765
62,-138,-10.5199
64,-138,-10.3582
66,-138,-10.1954
68,-138,-10.0357
70,-138,-9.88336
72,-138,-9.74218
74,-138,-9.61522
76,-138,-9.50467
78,-138,-9.4118
80,-138,-9.33706
82,-138,-9.2802
84,-138,-9.24046
86,-138,-9.2167
88,-138,-9.20762
90,-138,-9.21186
-90,-136,-10.1079
-88,-136,-10.1071
-86,-136,-10.1328
-84,-136,-10.1848
-82,-136,-10.263
-80,-136,-10.3667
-78,-136,-10.495
-76,-136,-10.6466
-74,-136,-10.8197
-72,-136,-11.0121
-70,-136,-11.2214
-68,-136,-11.4449
-66,-136,-11.6799
-64,-136,-11.9237
-62,-136,-12.1741
-60,-136,-12.4291
-58,-136,-12.6872
-56,-136,-12.9474
-54,-136,-13.2085
-52,-136,-13.4693
-50,-136,-13.728
-48,-136,-13.982
-46,-136,-14.2275
-44,-136,-14.4601
-42,-136,-14.675
-40,-136,-14.8679
-38,-136,-15.0355
-36,-136,-15.1766
-34,-136,-15.2922
-32,-136,-15.3858
-30,-136,-15.4621
-28,-136,-15.5268
-26,-136,-15.5848
-24,-136,-15.64
-22,-136,-15.6943
-20,-136,-15.7475
-18,-136,-15.7975
-16,-136,-15.8409
-14,-136,-15.8736
-12,-136,-15.892
-10,-136,-15.8932
-8,-136,-15.8763
-6,-136,-15.842
-4,-136,-15.7929
-2,-136,-15.7324
0,-136,-15.6645
2,-136,-15.5927
4,-136,-15.5195
6,-136,-15.4457
8,-136,-15.3703
10,-136,-15.2904
12,-136,-15.2011
14,-136,-15.0966
16,-136,-14.9703
18,-136,-14.8164
20,-136,-14.6308
22,-136,-14.4123
24,-136,-14.1628
26,-136,-13.8876
28,-136,-13.5947
30,-136,-13.2936
32,-136,-12.9941
34,-136,-12.7054
36,-136,-12.4351
38,-136,-12.1888
40,-136,-11.9699
42,-136,-11.7793
44,-136,-11.6159
46,-136,-11.4763
48,-136,-11.3556
50,-136,-11.2478
52,-136,-11.1463
54,-136,-11.0447
56,-136,-10.938
58,-136,-10.8224
60,-136,-10.6965
62,-136,-10.561
64,-136,-10.4186
66,-136,-10.273
68,-136,-10.1291
70,-136,-9.9913
72,-136,-9.86388
74,-136,-9.75015
76,-136,-9.65247
78,-136,-9.57215
80,-136,-9.50956
82,-136,-9.46428
84,-136,-9.43527
86,-136,-9.42112
88,-136,-9.42022
90,-136,-9.43098
-90,-134,-10.0472
-88,-134,-10.0413
-86,-134,-10.0646
-84,-134,-10.1173
-82,-134,-10.1993
-80,-134,-10.31
-78,-134,-10.4485
-76,-134,-10.6134
-74,-134,-10.8026
-72,-134,-11.0136
-70,-134,-11.2431
-68,-134,-11.4877
-66,-134,-11.7435
-64,-134,-12.0066
-62,-134,-12.2736
-60,-134,-12.5414
-58,-134,-12.8077
-56,-134,-13.0707
-54,-134,-13.3293
-52,-134,-13.5823
-50,-134,-13.8281
-48,-134,-14.0644
-46,-134,-14.2877
-44,-134,-14.4939
-42,-134,-14.6784
-40,-134,-14.8369
-38,-134,-14.967
-36,-134,-15.0684
-34,-134,-15.1437
-32,-134,-15.1979
-30,-134,-15.2377
-28,-134,-15.2703
-26,-134,-15.3022
-24,-134,-15.3383
-22,-134,-15.3808
-20,-134,-15.4297
-18,-134,-15.4826
-16,-134,-15.5351
-14,-134,-15.5821
-12,-134,-15.6182
-10,-134,-15.6389
-8,-134,-15.6416
-6,-134,-15.6254
-4,-134,-15.5915
-2,-134,-15.5426
0,-134,-15.4822
2,-134,-15.4137
4,-134,-15.34
6,-134,-15.2626
8,-134,-15.1813
10,-134,-15.0942
12,-134,-14.9979
14,-134,-14.8874
16,-134,-14.7571
18,-134,-14.6017
20,-134,-14.4172
22,-134,-14.2019
24,-134,-13.9569
26,-134,-13.6867
28,-134,-13.3984
30,-134,-13.1007
32,-134,-12.8034
34,-134,-12.5156
36,-134,-12.2454
38,-134,-11.999
40,-134,-11.7802
42,-134,-11.5906
44,-134,-11.4296
46,-134,-11.2942
48,-134,-11.1797
50,-134,-11.0801
52,-134,-10.9887
54,-134,-10.8988
56,-134,-10.805
58,-134,-10.703
60,-134,-10.5911
62,-134,-10.4697
64,-134,-10.3412
66,-134,-10.2094
68,-134,-10.0789
70,-134,-9.95446
72,-134,-9.84029
74,-134,-9.73975
76,-134,-9.65513
78,-134,-9.58763
80,-134,-9.53743
82,-134,-9.50385
84,-134,-9.48555
86,-134,-9.48079
88,-134,-9.48767
90,-134,-9.50433
-90,-132,-9.82416
-88,-132,-9.81371
-86,-132,-9.83481
-84,-132,-9.88778
-82,-132,-9.97269
-80,-132,-10.0892
-78,-132,-10.2366
-76,-132,-10.4135
-74,-132,-10.6177
-72,-132,-10.8467
-70,-132,-11.0968
-68,-132,-11.3638
-66,-132,-11.6431
-64,-132,-11.9296
-62,-132,-12.2188
-60,-132,-12.5062
-58,-132,-12.7887
-56,-132,-13.0638
-54,-132,-13.3299
-52,-132,-13.586
-50,-132,-13.8308
-48,-132,-14.0625
-46,-132,-14.2781
-44,-132,-14.4733
-42,-132,-14.6434
-40,-132,-14.7842
-38,-132,-14.8927
-36,-132,-14.9688
-34,-132,-15.0156
-32,-132,-15.0392
-30,-132,-15.0473
-28,-132,-15.0487
-26,-132,-15.0512
-24,-132,-15.0606
-22,-132,-15.0803
-20,-132,-15.1108
-18,-132,-15.1502
-16,-132,-15.1944
-14,-132,-15.2384
-12,-132,-15.2767
-10,-132,-15.3045
-8,-132,-15.3186
-6,-132,-15.3173
-4,-132,-15.3007
-2,-132,-15.2705
0,-132,-15.2291
2,-132,-15.1788
4,-132,-15.1218
6,-132,-15.059
8,-132,-14.9903
10,-132,-14.9139
12,-132,-14.8266
14,-132,-14.7239
16,-132,-14.6009
18,-132,-14.4526
20,-132,-14.2748
22,-132,-14.0655
24,-132,-13.8254
26,-132,-13.5581
28,-132,-13.2701
30,-132,-12.97
32,-132,-12.6675
34,-132,-12.372
36,-132,-12.0921
38,-132,-11.8346
40,-132,-11.604
42,-132,-11.4027
44,-132,-11.2304
46,-132,-11.0847
48,-132,-10.9614
50,-132,-10.8548
52,-132,-10.7583
54,-132,-10.6656
56,-132,-10.5711
58,-132,-10.4708
60,-132,-10.3626
62,-132,-10.2468
64,-132,-10.1257
66,-132,-10.0028
68,-132,-9.88244
70,-132,-9.76915
72,-132,-9.66687
74,-132,-9.57869
76,-132,-9.50663
78,-132,-9.4516
80,-132,-9.41346
82,-132,-9.39123
84,-132,-9.38323
86,-132,-9.38741
88,-132,-9.40155
90,-132,-9.42354
-90,-130,-9.47753
-88,-130,-9.46334
-86,-130,-9.48214
-84,-130,-9.53446
-82,-130,-9.62053
-80,-130,-9.74028
-78,-130,-9.89316
-76,-130,-10.078
-74,-130,-10.293
-72,-130,-10.5355
-70,-130,-10.8018
-68,-130,-11.0877
-66,-130,-11.3878
-64,-130,-11.6966
-62,-130,-12.0084
-60,-130,-12.3179
-58,-130,-12.6208
-56,-130,-12.9139
-54,-130,-13.1954
-52,-130,-13.4641
-50,-130,-13.7191
-48,-130,-13.9592
-46,-130,-14.1816
-44,-130,-14.3823
-42,-130,-14.5561
-40,-130,-14.6977
-38,-130,-14.8034
-36,-130,-14.8719
-34,-130,-14.9058
-32,-130,-14.9109
-30,-130,-14.8961
-28,-130,-14.8708
-26,-130,-14.8442
-24,-130,-14.8235
-22,-130,-14.8132
-20,-130,-14.8151
-18,-130,-14.8282
-16,-130,-14.8497
-14,-130,-14.8756
-12,-130,-14.9015
-10,-130,-14.9235
-8,-130,-14.9388
-6,-130,-14.946
-4,-130,-14.9448
-2,-130,-14.9358
0,-130,-14.92
2,-130,-14.8982
4,-130,-14.8708
6,-130,-14.8374
8,-130,-14.7963
10,-130,-14.745
12,-130,-14.6799
14,-130,-14.5964
16,-130,-14.4894
18,-130,-14.3543
20,-130,-14.1868
22,-130,-13.9848
24,-130,-13.7487
26,-130,-13.4818
28,-130,-13.1902
30,-130,-12.8827
32,-130,-12.5688
34,-130,-12.2588
36,-130,-11.9615
38,-130,-11.6845
40,-130,-11.4332
42,-130,-11.2102
44,-130,-11.0162
46,-130,-10.8493
48,-130,-10.7057
50,-130,-10.5803
52,-130,-10.4671
54,-130,-10.3602
56,-130,-10.2544
58,-130,-10.1461
60,-130,-10.0333
62,-130,-9.9163
64,-130,-9.79711
66,-130,-9.67897
68,-130,-9.56583
70,-130,-9.46162
72,-130,-9.36982
74,-130,-9.29304
76,-130,-9.23284
78,-130,-9.18974
80,-130,-9.16322
82,-130,-9.15192
84,-130,-9.15387
86,-130,-9.16667
88,-130,-9.18784
90,-130,-9.21503
-90,-128,-9.0584
-88,-128,-9.04137
-86,-128,-9.0579
-84,-128,-9.10861
-82,-128,-9.1939
-80,-128,-9.31387
-78,-128,-9.46822
-76,-128,-9.65609
-74,-128,-9.87593
-72,-128,-10.1254
-70,-128,-10.4011
-68,-128,-10.6988
-66,-128,-11.0133
-64,-128,-11.3388
-62,-128,-11.6689
-60,-128,-11.9979
-58,-128,-12.3206
-56,-128,-12.6332
-54,-128,-12.9335
-52,-128,-13.2204
-50,-128,-13.4933
-48,-128,-13.7514
-46,-128,-13.9925
-44,-128,-14.2126
-42,-128,-14.4061
-40,-128,-14.5664
-38,-128,-14.688
-36,-128,-14.7674
-34,-128,-14.8055
-32,-128,-14.807
-30,-128,-14.7804
-28,-128,-14.7359
-26,-128,-14.6839
-24,-128,-14.6329
-22,-128,-14.5891
-20,-128,-14.5558
-18,-128,-14.5339
-16,-128,-14.5221
-14,-128,-14.5182
-12,-128,-14.5199
-10,-128,-14.5248
-8,-128,-14.5317
-6,-128,-14.5399
-4,-128,-14.5492
-2,-128,-14.5598
0,-128,-14.5713
2,-128,-14.5828
4,-128,-14.5925
6,-128,-14.5977
8,-128,-14.5947
10,-128,-14.579
12,-128,-14.5456
14,-128,-14.489
16,-128,-14.4038
18,-128,-14.2852
20,-128,-14.1291
22,-128,-13.9337
